weather_id,airport_code,date,hour,condition,temperature_f,wind_speed_mph,visibility_miles,precipitation_inches,humidity_pct,delay_risk_score
WX0011471,CLT,2023-06-23,12,Partly Cloudy,83,15.1,9.5,0,65,1.3
WX0011472,CLT,2023-06-23,18,Partly Cloudy,72,2.7,8.3,0,62,1.12
WX0011473,CLT,2023-06-24,6,Overcast,71,2.5,5.9,0,93,1.5
WX0011474,CLT,2023-06-24,12,Overcast,86,2.6,6.0,0,51,1.49
WX0011475,CLT,2023-06-24,18,Heavy Rain,60,4.4,2.4,0.57,55,2.74
WX0011476,CLT,2023-06-25,6,Partly Cloudy,76,15.0,9.9,0,92,1.25
WX0011477,CLT,2023-06-25,12,Thunderstorm,72,9.4,2.5,1.46,53,3.89
WX0011478,CLT,2023-06-25,18,Partly Cloudy,69,0.6,8.3,0,79,1.07
WX0011479,CLT,2023-06-26,6,Light Rain,81,22.3,3.8,0.2,48,2.9
WX0011480,CLT,2023-06-26,12,Heavy Rain,83,0.8,1.8,1.4,61,2.6
WX0011481,CLT,2023-06-26,18,Thunderstorm,75,3.7,1.4,1.05,41,3.66
WX0011482,CLT,2023-06-27,6,Thunderstorm,78,33.0,2.1,1.21,57,5.88
WX0011483,CLT,2023-06-27,12,Thunderstorm,75,13.4,2.4,1.46,60,4.23
WX0011484,CLT,2023-06-27,18,Partly Cloudy,75,8.7,9.3,0,70,1.17
WX0011485,CLT,2023-06-28,6,Partly Cloudy,62,8.0,9.7,0,63,1.11
WX0011486,CLT,2023-06-28,12,Heavy Rain,63,6.8,2.2,1.45,31,2.92
WX0011487,CLT,2023-06-28,18,Overcast,70,10.0,6.4,0,47,1.7
WX0011488,CLT,2023-06-29,6,Thunderstorm,73,84.4,0.7,1.19,56,10
WX0011489,CLT,2023-06-29,12,Overcast,83,13.5,6.9,0,39,1.75
WX0011490,CLT,2023-06-29,18,Overcast,73,4.7,5.3,0,67,1.64
WX0011491,CLT,2023-06-30,6,Clear,69,0.6,10.0,0,33,0.86
WX0011492,CLT,2023-06-30,12,Overcast,68,2.1,6.1,0,48,1.46
WX0011493,CLT,2023-06-30,18,Clear,87,15.2,9.1,0,51,1.28
WX0011494,CLT,2023-07-01,6,Partly Cloudy,89,4.7,9.0,0,60,1.11
WX0011495,CLT,2023-07-01,12,Light Rain,90,17.3,4.2,0.1,70,2.6
WX0011496,CLT,2023-07-01,18,Clear,93,10.8,9.9,0,33,1.09
WX0011497,CLT,2023-07-02,6,Heavy Rain,81,17.9,1.8,1.15,90,3.69
WX0011498,CLT,2023-07-02,12,Clear,89,2.8,8.4,0,30,1.06
WX0011499,CLT,2023-07-02,18,Partly Cloudy,86,22.9,8.1,0,48,1.68
WX0011500,CLT,2023-07-03,6,High Winds,87,6.5,8.6,0,86,2.12
WX0011501,CLT,2023-07-03,12,Clear,83,1.6,8.1,0,92,1.05
WX0011502,CLT,2023-07-03,18,Light Rain,77,14.9,2.5,0.26,94,2.76
WX0011503,CLT,2023-07-04,6,Partly Cloudy,85,12.2,8.9,0,39,1.3
WX0011504,CLT,2023-07-04,12,Partly Cloudy,82,35.9,8.6,0,95,1.95
WX0011505,CLT,2023-07-04,18,Overcast,74,7.4,8.1,0,80,1.41
WX0011506,CLT,2023-07-05,6,Clear,87,4.1,8.1,0,63,1.12
WX0011507,CLT,2023-07-05,12,Thunderstorm,97,35.0,1.5,0.52,31,6.24
WX0011508,CLT,2023-07-05,18,Clear,82,44.1,9.9,0,33,1.8
WX0011509,CLT,2023-07-06,6,Thunderstorm,80,61.8,2.4,1.48,41,8.06
WX0011510,CLT,2023-07-06,12,Clear,78,10.8,9.7,0,91,1.11
WX0011511,CLT,2023-07-06,18,Thunderstorm,106,22.3,2.3,1.43,76,4.96
WX0011512,CLT,2023-07-07,6,Heavy Rain,77,6.2,0.9,0.76,46,3.09
WX0011513,CLT,2023-07-07,12,Partly Cloudy,87,31.9,9.1,0,60,1.76
WX0011514,CLT,2023-07-07,18,Clear,94,0.8,9.9,0,42,0.88
WX0011515,CLT,2023-07-08,6,Clear,89,11.6,9.6,0,33,1.14
WX0011516,CLT,2023-07-08,12,Heavy Rain,81,37.4,2.5,1.3,79,4.74
WX0011517,CLT,2023-07-08,18,Light Rain,86,5.8,3.1,0.23,45,2.23
WX0011518,CLT,2023-07-09,6,Clear,89,1.5,10.0,0,82,0.88
WX0011519,CLT,2023-07-09,12,Light Rain,92,52.0,2.1,0.12,54,4.73
WX0011520,CLT,2023-07-09,18,Clear,103,0.9,9.8,0,80,0.89
WX0011521,CLT,2023-07-10,6,Partly Cloudy,87,3.6,8.4,0,44,1.14
WX0011522,CLT,2023-07-10,12,Clear,82,10.8,9.3,0,59,1.16
WX0011523,CLT,2023-07-10,18,Clear,91,9.9,8.7,0,83,1.2
WX0011524,CLT,2023-07-11,6,Heavy Rain,77,29.7,2.0,1.43,51,4.39
WX0011525,CLT,2023-07-11,12,Thunderstorm,81,16.4,1.5,0.41,35,4.7
WX0011526,CLT,2023-07-11,18,Thunderstorm,72,8.1,0.5,0.35,36,4.22
WX0011527,CLT,2023-07-12,6,Clear,89,28.0,9.0,0,51,1.59
WX0011528,CLT,2023-07-12,12,Partly Cloudy,90,8.6,9.5,0,82,1.15
WX0011529,CLT,2023-07-12,18,High Winds,97,0.8,7.9,0,48,1.97
WX0011530,CLT,2023-07-13,6,Thunderstorm,90,9.2,1.5,1.39,88,4.1
WX0011531,CLT,2023-07-13,12,High Winds,88,10.1,6.4,0,51,2.73
WX0011532,CLT,2023-07-13,18,Clear,79,3.1,8.9,0,34,1.02
WX0011533,CLT,2023-07-14,6,Clear,79,9.5,9.2,0,87,1.14
WX0011534,CLT,2023-07-14,12,Thunderstorm,83,1.1,0.5,0.74,41,3.61
WX0011535,CLT,2023-07-14,18,Partly Cloudy,84,5.6,8.7,0,32,1.16
WX0011536,CLT,2023-07-15,6,Partly Cloudy,79,4.3,9.0,0,95,1.1
WX0011537,CLT,2023-07-15,12,Clear,72,9.0,8.3,0,67,1.22
WX0011538,CLT,2023-07-15,18,Partly Cloudy,88,12.9,8.9,0,84,1.32
WX0011539,CLT,2023-07-16,6,Overcast,74,1.7,6.2,0,63,1.44
WX0011540,CLT,2023-07-16,12,Clear,97,2.2,9.5,0,74,0.94
WX0011541,CLT,2023-07-16,18,Overcast,86,2.5,6.9,0,50,1.39
WX0011542,CLT,2023-07-17,6,High Winds,80,36.1,6.8,0,87,4.02
WX0011543,CLT,2023-07-17,12,Partly Cloudy,77,10.1,8.2,0,88,1.33
WX0011544,CLT,2023-07-17,18,Partly Cloudy,87,18.4,9.3,0,45,1.41
WX0011545,CLT,2023-07-18,6,Fog,74,4.5,2.4,0.15,83,2.94
WX0011546,CLT,2023-07-18,12,Light Rain,77,0,3.5,0.25,83,1.9
WX0011547,CLT,2023-07-18,18,Light Rain,80,12.4,2.1,0.27,87,2.7
WX0011548,CLT,2023-07-19,6,Clear,85,2.6,8.1,0,87,1.08
WX0011549,CLT,2023-07-19,12,Clear,99,43.0,8.6,0,94,2.01
WX0011550,CLT,2023-07-19,18,Light Rain,84,28.0,5.9,0.25,79,2.76
WX0011551,CLT,2023-07-20,6,Overcast,91,32.2,7.4,0,93,2.27
WX0011552,CLT,2023-07-20,12,Thunderstorm,95,4.3,1.4,0.62,30,3.71
WX0011553,CLT,2023-07-20,18,High Winds,95,0.5,8.0,0,95,1.94
WX0011554,CLT,2023-07-21,6,Overcast,86,34.4,8.2,0,66,2.19
WX0011555,CLT,2023-07-21,12,Overcast,85,2.3,5.3,0,80,1.55
WX0011556,CLT,2023-07-21,18,Partly Cloudy,88,6.1,8.6,0,92,1.18
WX0011557,CLT,2023-07-22,6,Clear,71,10.5,8.1,0,65,1.28
WX0011558,CLT,2023-07-22,12,Clear,76,13.9,9.9,0,58,1.16
WX0011559,CLT,2023-07-22,18,Partly Cloudy,76,17.7,9.9,0,69,1.31
WX0011560,CLT,2023-07-23,6,Clear,91,14.8,9.4,0,73,1.23
WX0011561,CLT,2023-07-23,12,Thunderstorm,92,2.3,1.9,0.78,52,3.45
WX0011562,CLT,2023-07-23,18,Overcast,80,9.2,8.0,0,37,1.48
WX0011563,CLT,2023-07-24,6,Overcast,79,59.3,8.0,0,73,2.98
WX0011564,CLT,2023-07-24,12,Light Rain,75,6.7,5.0,0.04,38,2.01
WX0011565,CLT,2023-07-24,18,Partly Cloudy,87,5.8,8.0,0,52,1.24
WX0011566,CLT,2023-07-25,6,Overcast,96,33.9,5.3,0,82,2.72
WX0011567,CLT,2023-07-25,12,Fog,80,10.3,2.5,0.18,81,3.3
WX0011568,CLT,2023-07-25,18,Clear,84,6.4,8.2,0,35,1.16
WX0011569,CLT,2023-07-26,6,Thunderstorm,84,4.6,1.5,1.16,41,3.71
WX0011570,CLT,2023-07-26,12,Clear,73,13.4,9.5,0,45,1.19
WX0011571,CLT,2023-07-26,18,Thunderstorm,76,0.6,1.6,1.36,84,3.36
WX0011572,CLT,2023-07-27,6,Clear,74,13.9,9.4,0,65,1.21
WX0011573,CLT,2023-07-27,12,Clear,78,18.4,9.4,0,87,1.32
WX0011574,CLT,2023-07-27,18,Clear,91,2.0,9.6,0,67,0.93
WX0011575,CLT,2023-07-28,6,Partly Cloudy,94,11.4,8.7,0,52,1.31
WX0011576,CLT,2023-07-28,12,Light Rain,92,4.7,2.7,0.27,77,2.22
WX0011577,CLT,2023-07-28,18,High Winds,73,15.6,8.4,0,42,2.58
WX0011578,CLT,2023-07-29,6,Clear,83,0.4,9.0,0,70,0.94
WX0011579,CLT,2023-07-29,12,Partly Cloudy,81,0.5,8.5,0,41,1.05
WX0011580,CLT,2023-07-29,18,Thunderstorm,66,64.8,2.0,1.39,65,8.49
WX0011581,CLT,2023-07-30,6,Overcast,95,1.3,7.7,0,87,1.27
WX0011582,CLT,2023-07-30,12,Partly Cloudy,83,23.3,9.5,0,42,1.5
WX0011583,CLT,2023-07-30,18,Partly Cloudy,83,65.3,8.5,0,60,2.72
WX0011584,CLT,2023-07-31,6,Clear,82,8.4,9.5,0,56,1.08
WX0011585,CLT,2023-07-31,12,Thunderstorm,60,14.3,1.0,0.44,91,4.64
WX0011586,CLT,2023-07-31,18,Overcast,64,11.5,8.5,0,69,1.48
WX0011587,CLT,2023-08-01,6,Fog,76,38.2,4.4,0.07,50,4.57
WX0011588,CLT,2023-08-01,12,High Winds,88,4.1,6.7,0,36,2.35
WX0011589,CLT,2023-08-01,18,Thunderstorm,95,18.6,2.8,0.68,38,4.54
WX0011590,CLT,2023-08-02,6,Overcast,83,3.1,7.4,0,34,1.36
WX0011591,CLT,2023-08-02,12,Thunderstorm,70,4.4,0.9,1.39,59,3.82
WX0011592,CLT,2023-08-02,18,Thunderstorm,82,11.4,1.3,1.41,84,4.33
WX0011593,CLT,2023-08-03,6,Clear,78,1.3,9.8,0,80,0.9
WX0011594,CLT,2023-08-03,12,Overcast,71,18.2,5.7,0,52,2.08
WX0011595,CLT,2023-08-03,18,Overcast,83,27.2,7.3,0,48,2.13
WX0011596,CLT,2023-08-04,6,Partly Cloudy,88,15.8,9.4,0,62,1.33
WX0011597,CLT,2023-08-04,12,Partly Cloudy,75,2.6,8.1,0,49,1.14
WX0011598,CLT,2023-08-04,18,Overcast,81,7.3,7.7,0,85,1.45
WX0011599,CLT,2023-08-05,6,Clear,86,25.3,9.0,0,66,1.53
WX0011600,CLT,2023-08-05,12,Partly Cloudy,95,9.8,8.2,0,75,1.32
WX0011601,CLT,2023-08-05,18,Overcast,82,16.8,8.0,0,43,1.7
WX0011602,CLT,2023-08-06,6,Partly Cloudy,80,10.8,8.1,0,53,1.36
WX0011603,CLT,2023-08-06,12,Thunderstorm,82,16.3,2.5,1.28,90,4.43
WX0011604,CLT,2023-08-06,18,Light Rain,81,1.4,3.4,0.3,50,1.98
WX0011605,CLT,2023-08-07,6,Partly Cloudy,65,5.7,8.4,0,58,1.19
WX0011606,CLT,2023-08-07,12,Clear,81,6.3,8.0,0,37,1.18
WX0011607,CLT,2023-08-07,18,Partly Cloudy,86,10.3,8.2,0,41,1.34
WX0011608,CLT,2023-08-08,6,Clear,89,13.7,9.0,0,32,1.26
WX0011609,CLT,2023-08-08,12,Overcast,90,15.6,6.9,0,94,1.82
WX0011610,CLT,2023-08-08,18,Clear,82,2.4,9.4,0,70,0.96
WX0011611,CLT,2023-08-09,6,Partly Cloudy,81,0.3,9.4,0,42,0.96
WX0011612,CLT,2023-08-09,12,Thunderstorm,76,8.1,2.6,0.95,31,3.77
WX0011613,CLT,2023-08-09,18,Partly Cloudy,77,6.0,9.8,0,36,1.06
WX0011614,CLT,2023-08-10,6,Clear,94,16.7,8.0,0,95,1.45
WX0011615,CLT,2023-08-10,12,Thunderstorm,82,13.2,2.2,0.75,39,4.26
WX0011616,CLT,2023-08-10,18,Partly Cloudy,88,5.6,9.2,0,66,1.11
WX0011617,CLT,2023-08-11,6,Clear,79,11.3,8.9,0,74,1.21
WX0011618,CLT,2023-08-11,12,Heavy Rain,93,21.6,2.1,1.26,90,3.86
WX0011619,CLT,2023-08-11,18,Partly Cloudy,96,5.2,9.3,0,42,1.09
WX0011620,CLT,2023-08-12,6,Fog,86,6.5,2.2,0.05,88,3.1
WX0011621,CLT,2023-08-12,12,Heavy Rain,87,0.6,1.4,0.76,92,2.64
WX0011622,CLT,2023-08-12,18,Clear,83,17.7,8.3,0,57,1.43
WX0011623,CLT,2023-08-13,6,Thunderstorm,74,5.3,1.1,1.47,63,3.85
WX0011624,CLT,2023-08-13,12,Clear,80,0.7,9.6,0,49,0.9
WX0011625,CLT,2023-08-13,18,Thunderstorm,67,8.7,2.8,0.41,90,3.77
WX0011626,CLT,2023-08-14,6,Clear,103,0.8,9.1,0,50,0.95
WX0011627,CLT,2023-08-14,12,Heavy Rain,90,24.0,1.8,0.42,37,4.08
WX0011628,CLT,2023-08-14,18,Light Rain,79,5.1,3.4,0.06,42,2.15
WX0011629,CLT,2023-08-15,6,Overcast,90,2.5,5.2,0,59,1.57
WX0011630,CLT,2023-08-15,12,Partly Cloudy,80,44.2,9.4,0,43,2.01
WX0011631,CLT,2023-08-15,18,Thunderstorm,96,9.1,2.5,1.15,90,3.87
WX0011632,CLT,2023-08-16,6,Overcast,80,4.7,5.2,0,41,1.65
WX0011633,CLT,2023-08-16,12,Heavy Rain,87,2.6,0.8,1.0,64,2.86
WX0011634,CLT,2023-08-16,18,Thunderstorm,78,5.3,1.3,0.9,59,3.81
WX0011635,CLT,2023-08-17,6,Heavy Rain,68,18.6,0.5,0.35,56,4.0
WX0011636,CLT,2023-08-17,12,Overcast,65,4.3,7.1,0,81,1.43
WX0011637,CLT,2023-08-17,18,Clear,70,10.7,9.2,0,91,1.16
WX0011638,CLT,2023-08-18,6,Partly Cloudy,70,7.4,8.6,0,67,1.22
WX0011639,CLT,2023-08-18,12,Fog,90,3.9,5.7,0.21,84,2.35
WX0011640,CLT,2023-08-18,18,Overcast,92,4.3,8.1,0,33,1.32
WX0011641,CLT,2023-08-19,6,Thunderstorm,85,26.6,2.9,0.46,49,5.12
WX0011642,CLT,2023-08-19,12,Thunderstorm,81,8.3,1.8,0.52,92,3.96
WX0011643,CLT,2023-08-19,18,Clear,68,3.2,9.7,0,38,0.95
WX0011644,CLT,2023-08-20,6,Heavy Rain,104,17.2,2.3,1.48,52,3.54
WX0011645,CLT,2023-08-20,12,High Winds,79,9.9,8.7,0,56,2.26
WX0011646,CLT,2023-08-20,18,Partly Cloudy,94,8.1,8.2,0,72,1.28
WX0011647,CLT,2023-08-21,6,Clear,83,20.7,8.8,0,36,1.44
WX0011648,CLT,2023-08-21,12,Thunderstorm,79,20.4,0.6,0.61,95,5.27
WX0011649,CLT,2023-08-21,18,Clear,84,12.0,8.9,0,34,1.23
WX0011650,CLT,2023-08-22,6,Clear,84,18.5,8.7,0,57,1.4
WX0011651,CLT,2023-08-22,12,Partly Cloudy,88,7.3,8.6,0,94,1.21
WX0011652,CLT,2023-08-22,18,Heavy Rain,95,2.6,2.3,0.89,34,2.64
WX0011653,CLT,2023-08-23,6,Clear,83,11.1,8.2,0,37,1.28
WX0011654,CLT,2023-08-23,12,Heavy Rain,70,13.9,2.0,0.58,77,3.4
WX0011655,CLT,2023-08-23,18,Clear,82,0.1,9.1,0,41,0.93
WX0011656,CLT,2023-08-24,6,Overcast,72,37.2,8.3,0,67,2.26
WX0011657,CLT,2023-08-24,12,Overcast,75,4.4,6.7,0,53,1.48
WX0011658,CLT,2023-08-24,18,Partly Cloudy,79,14.3,8.6,0,70,1.39
WX0011659,CLT,2023-08-25,6,Partly Cloudy,85,1.2,9.4,0,84,0.98
WX0011660,CLT,2023-08-25,12,Partly Cloudy,86,5.9,9.0,0,64,1.14
WX0011661,CLT,2023-08-25,18,Partly Cloudy,81,5.1,9.9,0,43,1.02
WX0011662,CLT,2023-08-26,6,High Winds,84,0.6,6.2,0,68,2.24
WX0011663,CLT,2023-08-26,12,Clear,77,13.8,9.0,0,56,1.26
WX0011664,CLT,2023-08-26,18,Partly Cloudy,84,1.5,8.1,0,78,1.11
WX0011665,CLT,2023-08-27,6,Partly Cloudy,82,2.9,9.9,0,39,0.97
WX0011666,CLT,2023-08-27,12,Clear,69,0.2,8.8,0,60,0.96
WX0011667,CLT,2023-08-27,18,Clear,77,6.8,8.0,0,66,1.19
WX0011668,CLT,2023-08-28,6,Overcast,75,1.0,7.0,0,36,1.33
WX0011669,CLT,2023-08-28,12,Clear,83,4.0,8.0,0,61,1.12
WX0011670,CLT,2023-08-28,18,Heavy Rain,75,1.4,2.0,0.81,44,2.61
WX0011671,CLT,2023-08-29,6,Partly Cloudy,81,0.4,8.6,0,65,1.04
WX0011672,CLT,2023-08-29,12,Clear,83,11.6,8.0,0,92,1.32
WX0011673,CLT,2023-08-29,18,Clear,87,10.9,9.6,0,83,1.12
WX0011674,CLT,2023-08-30,6,Thunderstorm,77,2.9,1.5,0.62,92,3.57
WX0011675,CLT,2023-08-30,12,Heavy Rain,85,8.2,2.9,1.06,64,2.88
WX0011676,CLT,2023-08-30,18,Clear,89,6.4,9.0,0,48,1.08
WX0011677,CLT,2023-08-31,6,Fog,81,0.4,3.2,0.15,75,2.55
WX0011678,CLT,2023-08-31,12,Clear,87,3.5,8.0,0,87,1.11
WX0011679,CLT,2023-08-31,18,Overcast,74,40.1,8.2,0,84,2.36
WX0011680,CLT,2023-09-01,6,Freezing Rain,84,5.9,2.8,0.18,69,4.14
WX0011681,CLT,2023-09-01,12,Freezing Rain,72,14.3,1.6,0.34,77,5.25
WX0011682,CLT,2023-09-01,18,Overcast,76,22.6,8.3,0,33,1.83
WX0011683,CLT,2023-09-02,6,Light Rain,74,8.2,3.6,0.12,94,2.27
WX0011684,CLT,2023-09-02,12,Partly Cloudy,70,15.5,8.0,0,92,1.5
WX0011685,CLT,2023-09-02,18,Overcast,75,5.8,6.4,0,57,1.56
WX0011686,CLT,2023-09-03,6,Clear,70,0.7,9.0,0,53,0.95
WX0011687,CLT,2023-09-03,12,Partly Cloudy,61,0.6,9.8,0,38,0.93
WX0011688,CLT,2023-09-03,18,Overcast,72,5.0,8.7,0,62,1.27
WX0011689,CLT,2023-09-04,6,High Winds,67,4.0,7.0,0,62,2.29
WX0011690,CLT,2023-09-04,12,Partly Cloudy,79,4.3,8.9,0,65,1.11
WX0011691,CLT,2023-09-04,18,Clear,70,5.5,9.9,0,48,0.98
WX0011692,CLT,2023-09-05,6,Light Rain,68,13.1,5.9,0.15,64,2.15
WX0011693,CLT,2023-09-05,12,Fog,74,3.1,3.3,0.19,61,2.7
WX0011694,CLT,2023-09-05,18,Heavy Rain,68,3.1,0.9,1.02,62,2.88
WX0011695,CLT,2023-09-06,6,Partly Cloudy,67,3.9,8.2,0,79,1.17
WX0011696,CLT,2023-09-06,12,Overcast,76,22.9,5.2,0,69,2.33
WX0011697,CLT,2023-09-06,18,Clear,82,21.4,9.7,0,92,1.34
WX0011698,CLT,2023-09-07,6,Clear,85,4.3,9.2,0,85,1.02
WX0011699,CLT,2023-09-07,12,Thunderstorm,84,33.0,1.7,0.64,41,6.01
WX0011700,CLT,2023-09-07,18,Clear,71,4.1,9.0,0,50,1.03
WX0011701,CLT,2023-09-08,6,Clear,72,18.0,9.0,0,85,1.36
WX0011702,CLT,2023-09-08,12,Overcast,57,7.5,9.0,0,69,1.31
WX0011703,CLT,2023-09-08,18,Light Rain,75,16.6,4.1,0.25,80,2.59
WX0011704,CLT,2023-09-09,6,Clear,63,4.2,8.4,0,95,1.09
WX0011705,CLT,2023-09-09,12,Clear,75,16.6,9.7,0,93,1.24
WX0011706,CLT,2023-09-09,18,Partly Cloudy,84,0.2,9.5,0,60,0.95
WX0011707,CLT,2023-09-10,6,Clear,64,2.9,9.5,0,52,0.96
WX0011708,CLT,2023-09-10,12,High Winds,80,0.2,5.3,0,47,2.36
WX0011709,CLT,2023-09-10,18,Clear,74,3.1,9.0,0,62,1.01
WX0011710,CLT,2023-09-11,6,Partly Cloudy,67,25.6,8.3,0,68,1.73
WX0011711,CLT,2023-09-11,12,Thunderstorm,87,13.5,1.9,1.15,38,4.36
WX0011712,CLT,2023-09-11,18,Overcast,73,8.6,6.2,0,48,1.68
WX0011713,CLT,2023-09-12,6,Clear,70,16.2,8.7,0,49,1.35
WX0011714,CLT,2023-09-12,12,Light Rain,68,5.4,5.4,0.17,82,1.91
WX0011715,CLT,2023-09-12,18,Freezing Rain,76,3.3,2.5,0.54,81,3.98
WX0011716,CLT,2023-09-13,6,Partly Cloudy,71,15.0,8.1,0,74,1.47
WX0011717,CLT,2023-09-13,12,Heavy Rain,61,9.6,1.3,0.35,62,3.25
WX0011718,CLT,2023-09-13,18,Overcast,84,3.2,5.7,0,67,1.54
WX0011719,CLT,2023-09-14,6,Clear,80,1.4,8.1,0,42,1.05
WX0011720,CLT,2023-09-14,12,Overcast,78,49.9,8.8,0,51,2.52
WX0011721,CLT,2023-09-14,18,Clear,62,1.1,9.7,0,53,0.9
WX0011722,CLT,2023-09-15,6,Overcast,71,19.9,6.4,0,77,2.04
WX0011723,CLT,2023-09-15,12,Overcast,73,2.6,8.6,0,62,1.21
WX0011724,CLT,2023-09-15,18,Light Rain,91,2.2,4.8,0.16,36,1.84
WX0011725,CLT,2023-09-16,6,Clear,81,17.3,9.3,0,91,1.3
WX0011726,CLT,2023-09-16,12,Clear,75,1.8,9.0,0,87,0.98
WX0011727,CLT,2023-09-16,18,Blizzard,80,39.8,0.9,1.26,75,10
WX0011728,CLT,2023-09-17,6,Light Rain,72,4.3,2.7,0.05,84,2.2
WX0011729,CLT,2023-09-17,12,Thunderstorm,67,2.0,2.5,0.63,95,3.31
WX0011730,CLT,2023-09-17,18,Light Rain,82,2.8,2.2,0.05,45,2.19
WX0011731,CLT,2023-09-18,6,Snow,78,11.3,2.6,0.75,68,4.24
WX0011732,CLT,2023-09-18,12,High Winds,71,2.5,5.6,0,81,2.45
WX0011733,CLT,2023-09-18,18,Light Rain,73,15.7,3.8,0.04,54,2.59
WX0011734,CLT,2023-09-19,6,Clear,62,10.7,8.3,0,82,1.26
WX0011735,CLT,2023-09-19,12,Clear,82,2.0,8.2,0,49,1.05
WX0011736,CLT,2023-09-19,18,Clear,60,110.2,9.5,0,89,3.35
WX0011737,CLT,2023-09-20,6,Clear,75,12.5,8.3,0,84,1.31
WX0011738,CLT,2023-09-20,12,Overcast,76,29.7,7.6,0,73,2.16
WX0011739,CLT,2023-09-20,18,Fog,72,44.0,4.1,0.1,31,5.01
WX0011740,CLT,2023-09-21,6,High Winds,79,0.8,8.8,0,72,1.83
WX0011741,CLT,2023-09-21,12,Partly Cloudy,84,4.9,8.5,0,61,1.16
WX0011742,CLT,2023-09-21,18,Clear,74,24.8,8.9,0,52,1.53
WX0011743,CLT,2023-09-22,6,Overcast,76,13.2,9.0,0,80,1.46
WX0011744,CLT,2023-09-22,12,Clear,64,4.3,9.8,0,40,0.96
WX0011745,CLT,2023-09-22,18,Clear,64,2.0,8.7,0,43,1.01
WX0011746,CLT,2023-09-23,6,Overcast,66,15.2,7.4,0,39,1.74
WX0011747,CLT,2023-09-23,12,Partly Cloudy,65,10.1,9.2,0,73,1.22
WX0011748,CLT,2023-09-23,18,Clear,62,4.5,8.9,0,91,1.05
WX0011749,CLT,2023-09-24,6,Partly Cloudy,75,0.4,8.1,0,49,1.08
WX0011750,CLT,2023-09-24,12,Clear,85,16.1,9.5,0,66,1.25
WX0011751,CLT,2023-09-24,18,Clear,86,35.9,8.9,0,60,1.79
WX0011752,CLT,2023-09-25,6,Fog,63,0.2,5.7,0.19,72,2.16
WX0011753,CLT,2023-09-25,12,Partly Cloudy,67,8.1,9.7,0,90,1.11
WX0011754,CLT,2023-09-25,18,Partly Cloudy,76,23.3,8.2,0,43,1.68
WX0011755,CLT,2023-09-26,6,Partly Cloudy,69,6.1,8.1,0,32,1.23
WX0011756,CLT,2023-09-26,12,Clear,78,19.9,9.8,0,79,1.3
WX0011757,CLT,2023-09-26,18,Heavy Rain,93,7.1,2.3,0.55,51,2.92
WX0011758,CLT,2023-09-27,6,Partly Cloudy,78,2.5,8.1,0,50,1.14
WX0011759,CLT,2023-09-27,12,Light Rain,85,4.3,4.2,0.13,79,2.01
WX0011760,CLT,2023-09-27,18,Snow,74,0.3,3.2,0.65,59,3.22
WX0011761,CLT,2023-09-28,6,Light Rain,75,7.9,3.1,0.28,30,2.33
WX0011762,CLT,2023-09-28,12,Overcast,70,11.2,8.7,0,35,1.45
WX0011763,CLT,2023-09-28,18,Clear,70,9.2,8.9,0,49,1.16
WX0011764,CLT,2023-09-29,6,Freezing Rain,79,0.9,3.1,0.74,83,3.63
WX0011765,CLT,2023-09-29,12,Blizzard,77,36.9,0.5,0.71,42,10
WX0011766,CLT,2023-09-29,18,Overcast,76,1.7,8.2,0,55,1.23
WX0011767,CLT,2023-09-30,6,Clear,67,15.0,9.7,0,47,1.2
WX0011768,CLT,2023-09-30,12,Clear,66,12.9,8.9,0,62,1.25
WX0011769,CLT,2023-09-30,18,Light Rain,64,6.8,3.5,0.05,53,2.22
WX0011770,CLT,2023-10-01,6,Overcast,67,12.2,5.5,0,46,1.89
WX0011771,CLT,2023-10-01,12,Clear,69,7.3,8.7,0,31,1.14
WX0011772,CLT,2023-10-01,18,Fog,60,23.6,2.9,0.13,37,4.08
WX0011773,CLT,2023-10-02,6,Overcast,53,0.9,8.9,0,48,1.13
WX0011774,CLT,2023-10-02,12,Clear,58,4.4,9.5,0,35,0.99
WX0011775,CLT,2023-10-02,18,Partly Cloudy,47,2.6,8.8,0,62,1.07
WX0011776,CLT,2023-10-03,6,Light Rain,49,20.3,4.5,0.1,90,2.69
WX0011777,CLT,2023-10-03,12,Clear,56,4.8,9.1,0,40,1.04
WX0011778,CLT,2023-10-03,18,Overcast,70,0.4,6.0,0,68,1.41
WX0011779,CLT,2023-10-04,6,Partly Cloudy,57,0,8.4,0,34,1.04
WX0011780,CLT,2023-10-04,12,Thunderstorm,62,10.6,1.0,1.27,68,4.33
WX0011781,CLT,2023-10-04,18,Snow,63,11.7,4.0,0.16,81,3.93
WX0011782,CLT,2023-10-05,6,Partly Cloudy,55,8.7,8.5,0,43,1.26
WX0011783,CLT,2023-10-05,12,Fog,58,2.0,2.4,0.02,92,2.77
WX0011784,CLT,2023-10-05,18,Clear,65,3.7,9.1,0,89,1.01
WX0011785,CLT,2023-10-06,6,Light Rain,61,4.8,5.4,0.14,36,1.88
WX0011786,CLT,2023-10-06,12,Clear,61,7.5,8.8,0,34,1.13
WX0011787,CLT,2023-10-06,18,Partly Cloudy,57,0.2,9.0,0,51,0.99
WX0011788,CLT,2023-10-07,6,Thunderstorm,70,1.7,2.3,0.75,82,3.32
