delay_id,flight_id,carrier_delay_min,weather_delay_min,nas_delay_min,security_delay_min,late_aircraft_delay_min,total_delay_min,primary_cause
DD006594,FL022837,0,0,0,0,15,15,Late Aircraft Delay
DD006595,FL022844,0,0,12,4,0,16,NAS Delay
DD006596,FL022847,0,1,10,99,12,122,Security Delay
DD006597,FL022848,4,0,0,0,13,17,Late Aircraft Delay
DD006598,FL022849,0,2,8,12,0,22,Security Delay
DD006599,FL022852,2,0,2,41,3,48,Security Delay
DD006600,FL022857,2,0,0,2,15,19,Late Aircraft Delay
DD006601,FL022864,0,0,0,1,15,16,Late Aircraft Delay
DD006602,FL022865,6,5,0,2,2,15,Carrier Delay
DD006603,FL022868,0,12,3,1,1,17,Weather Delay
DD006604,FL022872,10,0,12,0,0,22,NAS Delay
DD006605,FL022873,4,9,5,0,1,19,Weather Delay
DD006606,FL022874,0,0,0,0,18,18,Late Aircraft Delay
DD006607,FL022879,0,23,28,36,3,90,Security Delay
DD006608,FL022882,14,1,3,2,1,21,Carrier Delay
DD006609,FL022891,0,1,1,19,3,24,Security Delay
DD006610,FL022892,0,12,14,0,1,27,NAS Delay
DD006611,FL022897,0,11,0,0,73,84,Late Aircraft Delay
DD006612,FL022899,0,1,2,0,14,17,Late Aircraft Delay
DD006613,FL022900,0,22,1,23,0,46,Security Delay
DD006614,FL022901,0,48,0,34,3,85,Weather Delay
DD006615,FL022902,0,7,0,1,13,21,Late Aircraft Delay
DD006616,FL022909,18,108,7,8,9,150,Weather Delay
DD006617,FL022914,70,11,1,9,3,94,Carrier Delay
DD006618,FL022920,0,3,17,13,19,52,Late Aircraft Delay
DD006619,FL022921,5,144,2,7,92,250,Weather Delay
DD006620,FL022928,0,6,9,4,3,22,NAS Delay
DD006621,FL022929,14,10,0,0,4,28,Carrier Delay
DD006622,FL022930,3,0,15,1,37,56,Late Aircraft Delay
DD006623,FL022940,0,1,7,8,48,64,Late Aircraft Delay
DD006624,FL022942,0,1,0,0,48,49,Late Aircraft Delay
DD006625,FL022943,35,0,0,1,0,36,Carrier Delay
DD006626,FL022946,34,7,0,45,7,93,Security Delay
DD006627,FL022955,19,0,0,0,1,20,Carrier Delay
DD006628,FL022956,4,19,1,42,0,66,Security Delay
DD006629,FL022960,4,24,3,19,15,65,Weather Delay
DD006630,FL022966,5,5,4,0,4,18,Weather Delay
DD006631,FL022967,1,1,0,19,0,21,Security Delay
DD006632,FL022969,5,35,4,1,8,53,Weather Delay
DD006633,FL022972,11,3,0,7,1,22,Carrier Delay
DD006634,FL022973,0,38,33,3,0,74,Weather Delay
DD006635,FL022977,8,2,5,20,5,40,Security Delay
DD006636,FL022978,0,4,0,21,0,25,Security Delay
DD006637,FL022988,0,3,1,0,14,18,Late Aircraft Delay
DD006638,FL022991,12,8,3,30,28,81,Security Delay
DD006639,FL022992,9,2,7,24,21,63,Security Delay
DD006640,FL022993,2,1,3,3,15,24,Late Aircraft Delay
DD006641,FL022994,14,0,1,1,0,16,Carrier Delay
DD006642,FL022995,2,4,1,5,16,28,Late Aircraft Delay
DD006643,FL022996,0,16,0,8,2,26,Weather Delay
DD006644,FL022999,0,0,0,19,0,19,Security Delay
DD006645,FL023003,2,85,6,101,21,215,Security Delay
DD006646,FL023006,1,5,73,4,1,84,NAS Delay
DD006647,FL023007,58,5,2,26,24,115,Carrier Delay
DD006648,FL023011,3,14,0,1,17,35,Late Aircraft Delay
DD006649,FL023013,0,0,0,8,8,16,Security Delay
DD006650,FL023016,0,0,0,0,18,18,Late Aircraft Delay
DD006651,FL023027,5,8,8,7,6,34,Weather Delay
DD006652,FL023031,4,7,0,1,9,21,Late Aircraft Delay
DD006653,FL023036,14,0,2,0,2,18,Carrier Delay
DD006654,FL023038,0,0,3,0,20,23,Late Aircraft Delay
DD006655,FL023041,2,9,0,13,2,26,Security Delay
DD006656,FL023042,0,0,1,14,2,17,Security Delay
DD006657,FL023044,9,21,0,0,0,30,Weather Delay
DD006658,FL023046,1,2,0,27,55,85,Late Aircraft Delay
DD006659,FL023048,4,14,0,4,0,22,Weather Delay
DD006660,FL023049,5,0,65,8,19,97,NAS Delay
DD006661,FL023051,0,0,1,0,27,28,Late Aircraft Delay
DD006662,FL023052,0,16,0,1,8,25,Weather Delay
DD006663,FL023054,3,3,15,1,0,22,NAS Delay
DD006664,FL023055,5,5,10,118,0,138,Security Delay
DD006665,FL023060,2,4,9,7,28,50,Late Aircraft Delay
DD006666,FL023065,41,17,3,4,5,70,Carrier Delay
DD006667,FL023077,0,1,4,5,5,15,Late Aircraft Delay
DD006668,FL023079,1,2,6,9,0,18,Security Delay
DD006669,FL023081,53,26,0,13,13,105,Carrier Delay
DD006670,FL023082,16,0,0,1,0,17,Carrier Delay
DD006671,FL023096,3,55,3,8,123,192,Late Aircraft Delay
DD006672,FL023097,17,1,1,0,0,19,Carrier Delay
DD006673,FL023100,0,3,0,40,0,43,Security Delay
DD006674,FL023101,0,3,0,42,5,50,Security Delay
DD006675,FL023102,42,0,20,11,3,76,Carrier Delay
DD006676,FL023104,6,1,7,5,0,19,NAS Delay
DD006677,FL023112,0,8,0,26,0,34,Security Delay
DD006678,FL023114,13,8,0,0,1,22,Carrier Delay
DD006679,FL023115,0,0,0,10,5,15,Security Delay
DD006680,FL023121,0,0,7,2,39,48,Late Aircraft Delay
DD006681,FL023123,6,4,1,26,30,67,Late Aircraft Delay
DD006682,FL023127,25,2,3,12,2,44,Carrier Delay
DD006683,FL023137,0,0,0,11,15,26,Late Aircraft Delay
DD006684,FL023138,1,4,0,1,20,26,Late Aircraft Delay
DD006685,FL023139,0,0,0,0,61,61,Late Aircraft Delay
DD006686,FL023143,14,1,2,0,1,18,Carrier Delay
DD006687,FL023147,2,1,12,68,2,85,Security Delay
DD006688,FL023149,0,19,1,3,3,26,Weather Delay
DD006689,FL023151,1,2,0,0,17,20,Late Aircraft Delay
DD006690,FL023156,0,0,1,18,0,19,Security Delay
DD006691,FL023159,0,0,0,34,0,34,Security Delay
DD006692,FL023163,23,34,0,3,6,66,Weather Delay
DD006693,FL023166,1,1,31,0,1,34,NAS Delay
DD006694,FL023172,10,5,1,1,0,17,Carrier Delay
DD006695,FL023173,8,0,13,1,2,24,NAS Delay
DD006696,FL023179,2,9,5,1,60,77,Late Aircraft Delay
DD006697,FL023180,3,96,2,4,7,112,Weather Delay
DD006698,FL023185,6,2,1,0,34,43,Late Aircraft Delay
DD006699,FL023189,17,0,10,0,1,28,Carrier Delay
DD006700,FL023194,0,98,17,0,13,128,Weather Delay
DD006701,FL023201,19,2,1,0,0,22,Carrier Delay
DD006702,FL023205,21,2,3,0,28,54,Late Aircraft Delay
DD006703,FL023208,22,0,0,4,2,28,Carrier Delay
DD006704,FL023210,1,2,120,0,0,123,NAS Delay
DD006705,FL023211,12,0,12,0,0,24,Carrier Delay
DD006706,FL023225,25,0,0,0,0,25,Carrier Delay
DD006707,FL023226,4,6,4,6,4,24,Security Delay
DD006708,FL023228,2,17,0,2,0,21,Weather Delay
DD006709,FL023232,1,0,7,0,14,22,Late Aircraft Delay
DD006710,FL023233,0,2,16,0,2,20,NAS Delay
DD006711,FL023236,0,12,19,0,1,32,NAS Delay
DD006712,FL023240,2,2,5,1,7,17,Late Aircraft Delay
DD006713,FL023252,19,3,37,5,6,70,NAS Delay
DD006714,FL023253,0,0,4,13,1,18,Security Delay
DD006715,FL023254,2,16,0,0,0,18,Weather Delay
DD006716,FL023255,19,0,3,0,4,26,Carrier Delay
DD006717,FL023266,0,7,18,0,12,37,NAS Delay
DD006718,FL023268,0,7,11,1,0,19,NAS Delay
DD006719,FL023270,2,17,1,2,0,22,Weather Delay
DD006720,FL023276,6,4,2,7,2,21,Security Delay
DD006721,FL023279,5,22,20,88,7,142,Security Delay
DD006722,FL023282,64,19,9,8,59,159,Carrier Delay
DD006723,FL023284,1,0,47,17,0,65,NAS Delay
DD006724,FL023295,15,12,8,7,1,43,Carrier Delay
DD006725,FL023305,1,2,0,3,17,23,Late Aircraft Delay
DD006726,FL023307,0,0,7,0,14,21,Late Aircraft Delay
DD006727,FL023309,3,0,77,0,6,86,NAS Delay
DD006728,FL023313,23,2,1,1,7,34,Carrier Delay
DD006729,FL023316,13,4,1,11,8,37,Carrier Delay
DD006730,FL023323,2,7,10,3,18,40,Late Aircraft Delay
DD006731,FL023324,4,3,6,2,3,18,NAS Delay
DD006732,FL023327,0,10,0,1,8,19,Weather Delay
DD006733,FL023340,1,0,0,37,68,106,Late Aircraft Delay
DD006734,FL023344,45,0,5,0,0,50,Carrier Delay
DD006735,FL023346,5,15,3,3,11,37,Weather Delay
DD006736,FL023354,3,0,17,5,1,26,NAS Delay
DD006737,FL023355,0,0,0,23,0,23,Security Delay
DD006738,FL023357,45,1,55,18,2,121,NAS Delay
DD006739,FL023363,1,1,9,17,0,28,Security Delay
DD006740,FL023368,26,9,30,5,2,72,NAS Delay
DD006741,FL023371,0,1,12,2,0,15,NAS Delay
DD006742,FL023373,0,18,12,2,0,32,Weather Delay
DD006743,FL023376,0,3,0,1,19,23,Late Aircraft Delay
DD006744,FL023377,19,2,5,0,0,26,Carrier Delay
DD006745,FL023382,5,0,0,0,17,22,Late Aircraft Delay
DD006746,FL023383,17,1,0,0,0,18,Carrier Delay
DD006747,FL023385,13,0,0,12,3,28,Carrier Delay
DD006748,FL023386,2,5,13,6,1,27,NAS Delay
DD006749,FL023387,28,0,13,1,0,42,Carrier Delay
DD006750,FL023396,23,13,0,2,18,56,Carrier Delay
DD006751,FL023397,2,6,15,35,22,80,Security Delay
DD006752,FL023403,4,4,10,48,1,67,Security Delay
DD006753,FL023410,7,2,3,2,1,15,Carrier Delay
DD006754,FL023412,0,16,1,2,2,21,Weather Delay
DD006755,FL023415,0,18,7,0,1,26,Weather Delay
DD006756,FL023416,28,2,1,9,15,55,Carrier Delay
DD006757,FL023419,23,2,26,2,1,54,NAS Delay
DD006758,FL023421,42,8,15,8,11,84,Carrier Delay
DD006759,FL023423,6,8,26,1,0,41,NAS Delay
DD006760,FL023424,1,0,109,0,32,142,NAS Delay
DD006761,FL023426,23,0,19,7,4,53,Carrier Delay
DD006762,FL023427,0,6,1,3,9,19,Late Aircraft Delay
DD006763,FL023434,11,10,1,3,1,26,Carrier Delay
DD006764,FL023435,16,0,0,2,0,18,Carrier Delay
DD006765,FL023437,14,4,1,5,4,28,Carrier Delay
DD006766,FL023438,7,0,0,39,0,46,Security Delay
DD006767,FL023439,1,10,10,6,37,64,Late Aircraft Delay
DD006768,FL023441,13,1,3,0,4,21,Carrier Delay
DD006769,FL023442,1,24,1,10,1,37,Weather Delay
DD006770,FL023447,4,1,7,4,1,17,NAS Delay
DD006771,FL023451,13,7,0,1,6,27,Carrier Delay
DD006772,FL023452,1,48,9,2,0,60,Weather Delay
DD006773,FL023457,0,12,2,4,1,19,Weather Delay
DD006774,FL023458,1,1,0,7,9,18,Late Aircraft Delay
DD006775,FL023461,9,0,0,0,6,15,Carrier Delay
DD006776,FL023471,33,0,5,23,0,61,Carrier Delay
DD006777,FL023475,22,1,0,0,0,23,Carrier Delay
DD006778,FL023484,44,2,11,20,31,108,Carrier Delay
DD006779,FL023486,0,0,26,0,0,26,NAS Delay
DD006780,FL023489,0,1,0,22,3,26,Security Delay
DD006781,FL023490,14,87,3,30,15,149,Weather Delay
DD006782,FL023494,0,3,0,67,3,73,Security Delay
DD006783,FL023495,10,3,6,6,1,26,Carrier Delay
DD006784,FL023496,1,0,19,2,0,22,NAS Delay
DD006785,FL023501,6,9,2,1,36,54,Late Aircraft Delay
DD006786,FL023502,0,26,20,9,0,55,Weather Delay
DD006787,FL023505,2,0,0,0,15,17,Late Aircraft Delay
DD006788,FL023514,30,18,1,5,0,54,Carrier Delay
DD006789,FL023516,0,9,1,11,14,35,Late Aircraft Delay
DD006790,FL023525,38,1,2,5,2,48,Carrier Delay
DD006791,FL023526,0,6,15,0,0,21,NAS Delay
DD006792,FL023531,5,5,0,0,5,15,Carrier Delay
DD006793,FL023534,6,3,102,1,0,112,NAS Delay
DD006794,FL023536,1,11,2,2,0,16,Weather Delay
DD006795,FL023541,5,7,0,0,15,27,Late Aircraft Delay
DD006796,FL023543,2,17,18,18,1,56,Security Delay
DD006797,FL023547,0,22,0,0,1,23,Weather Delay
DD006798,FL023548,9,1,0,9,3,22,Carrier Delay
DD006799,FL023549,4,0,40,21,11,76,NAS Delay
DD006800,FL023552,1,0,1,15,1,18,Security Delay
DD006801,FL023559,2,19,1,16,15,53,Weather Delay
DD006802,FL023561,0,1,6,1,24,32,Late Aircraft Delay
DD006803,FL023564,1,2,15,0,2,20,NAS Delay
DD006804,FL023572,2,20,5,38,0,65,Security Delay
DD006805,FL023573,0,2,0,17,0,19,Security Delay
DD006806,FL023574,0,19,0,1,8,28,Weather Delay
DD006807,FL023575,10,40,0,19,2,71,Weather Delay
DD006808,FL023578,1,6,53,3,0,63,NAS Delay
DD006809,FL023586,1,1,41,0,33,76,NAS Delay
DD006810,FL023597,15,1,0,5,1,22,Carrier Delay
DD006811,FL023600,3,8,4,2,1,18,Weather Delay
DD006812,FL023609,0,7,76,1,48,132,NAS Delay
DD006813,FL023610,16,0,0,1,1,18,Carrier Delay
DD006814,FL023615,3,11,2,49,1,66,Security Delay
DD006815,FL023619,9,0,7,0,144,160,Late Aircraft Delay
DD006816,FL023622,7,29,2,13,1,52,Weather Delay
DD006817,FL023623,23,0,0,5,0,28,Carrier Delay
DD006818,FL023624,0,17,0,0,0,17,Weather Delay
DD006819,FL023628,4,1,5,25,0,35,Security Delay
DD006820,FL023630,0,8,0,2,9,19,Late Aircraft Delay
DD006821,FL023632,0,5,48,1,1,55,NAS Delay
DD006822,FL023633,45,1,56,7,2,111,NAS Delay
DD006823,FL023634,0,0,0,71,0,71,Security Delay
DD006824,FL023635,0,22,0,0,0,22,Weather Delay
DD006825,FL023636,0,0,0,19,0,19,Security Delay
DD006826,FL023638,9,18,41,4,11,83,NAS Delay
DD006827,FL023644,11,33,1,26,3,74,Weather Delay
DD006828,FL023648,1,0,70,31,3,105,NAS Delay
DD006829,FL023651,3,2,1,7,4,17,Security Delay
DD006830,FL023656,2,3,25,0,0,30,NAS Delay
DD006831,FL023660,9,1,5,1,3,19,Carrier Delay
DD006832,FL023661,4,2,6,1,8,21,Late Aircraft Delay
DD006833,FL023665,0,5,11,3,2,21,NAS Delay
DD006834,FL023666,6,7,0,2,10,25,Late Aircraft Delay
DD006835,FL023668,0,0,10,3,2,15,NAS Delay
DD006836,FL023671,1,49,2,2,0,54,Weather Delay
DD006837,FL023681,11,1,1,2,9,24,Carrier Delay
DD006838,FL023684,5,117,10,1,11,144,Weather Delay
DD006839,FL023685,1,66,0,1,9,77,Weather Delay
DD006840,FL023690,0,1,0,0,16,17,Late Aircraft Delay
DD006841,FL023692,0,0,34,0,5,39,NAS Delay
DD006842,FL023694,1,11,7,0,2,21,Weather Delay
DD006843,FL023695,14,4,2,3,4,27,Carrier Delay
DD006844,FL023697,8,6,28,32,18,92,Security Delay
DD006845,FL023702,3,0,1,0,12,16,Late Aircraft Delay
DD006846,FL023704,24,2,51,6,42,125,NAS Delay
DD006847,FL023705,0,0,17,0,17,34,NAS Delay
DD006848,FL023710,1,4,1,31,19,56,Security Delay
DD006849,FL023714,0,11,11,0,0,22,NAS Delay
DD006850,FL023715,6,66,4,128,12,216,Security Delay
DD006851,FL023726,1,1,1,11,18,32,Late Aircraft Delay
DD006852,FL023729,1,2,0,2,13,18,Late Aircraft Delay
DD006853,FL023732,16,15,8,6,2,47,Carrier Delay
DD006854,FL023751,143,34,69,27,3,276,Carrier Delay
DD006855,FL023759,8,2,1,10,2,23,Security Delay
DD006856,FL023760,1,12,3,4,1,21,Weather Delay
DD006857,FL023762,1,6,86,3,4,100,NAS Delay
DD006858,FL023766,4,2,0,4,5,15,Late Aircraft Delay
DD006859,FL023767,0,4,8,9,0,21,Security Delay
DD006860,FL023768,1,0,3,2,13,19,Late Aircraft Delay
DD006861,FL023769,0,3,21,0,0,24,NAS Delay
DD006862,FL023773,56,2,4,79,35,176,Security Delay
DD006863,FL023775,0,21,0,0,19,40,Weather Delay
DD006864,FL023778,2,4,12,26,16,60,Security Delay
DD006865,FL023782,23,0,2,4,1,30,Carrier Delay
DD006866,FL023785,29,8,6,0,1,44,Carrier Delay
DD006867,FL023786,92,34,1,0,16,143,Carrier Delay
DD006868,FL023790,0,0,0,2,17,19,Late Aircraft Delay
DD006869,FL023798,23,24,0,0,2,49,Weather Delay
DD006870,FL023808,1,18,1,1,0,21,Weather Delay
DD006871,FL023809,1,20,0,4,1,26,Weather Delay
DD006872,FL023811,0,0,8,0,19,27,Late Aircraft Delay
DD006873,FL023819,4,0,4,15,0,23,Security Delay
DD006874,FL023820,0,0,152,51,40,243,NAS Delay
DD006875,FL023822,0,2,3,45,5,55,Security Delay
DD006876,FL023831,11,1,0,1,92,105,Late Aircraft Delay
DD006877,FL023843,1,0,19,0,0,20,NAS Delay
DD006878,FL023846,3,16,1,1,7,28,Weather Delay
DD006879,FL023849,3,2,4,1,11,21,Late Aircraft Delay
DD006880,FL023850,70,28,20,51,20,189,Carrier Delay
DD006881,FL023854,3,10,2,0,0,15,Weather Delay
DD006882,FL023855,0,0,2,10,3,15,Security Delay
DD006883,FL023856,23,46,1,6,1,77,Weather Delay
DD006884,FL023860,0,42,0,0,0,42,Weather Delay
DD006885,FL023862,27,0,1,0,1,29,Carrier Delay
DD006886,FL023863,0,32,0,0,0,32,Weather Delay
DD006887,FL023864,1,5,5,15,0,26,Security Delay
DD006888,FL023865,11,1,1,10,4,27,Carrier Delay
DD006889,FL023874,1,0,15,1,1,18,NAS Delay
DD006890,FL023877,8,13,7,10,7,45,Weather Delay
DD006891,FL023879,0,0,0,18,1,19,Security Delay
DD006892,FL023881,24,45,1,1,0,71,Weather Delay
DD006893,FL023889,37,0,0,41,0,78,Security Delay
DD006894,FL023893,0,2,5,3,8,18,Late Aircraft Delay
DD006895,FL023896,4,16,6,1,8,35,Weather Delay
DD006896,FL023898,7,7,2,0,0,16,Weather Delay
DD006897,FL023899,12,0,8,0,3,23,Carrier Delay
DD006898,FL023900,25,9,0,2,17,53,Carrier Delay
DD006899,FL023905,0,0,17,3,0,20,NAS Delay
DD006900,FL023909,1,37,0,26,0,64,Weather Delay
DD006901,FL023910,24,0,3,86,0,113,Security Delay
DD006902,FL023913,7,5,3,39,2,56,Security Delay
DD006903,FL023915,1,10,3,0,4,18,Weather Delay
DD006904,FL023917,8,19,1,0,0,28,Weather Delay
DD006905,FL023919,2,3,3,12,1,21,Security Delay
DD006906,FL023920,1,0,0,1,31,33,Late Aircraft Delay
DD006907,FL023923,8,12,39,3,4,66,NAS Delay
DD006908,FL023932,4,0,3,22,2,31,Security Delay
DD006909,FL023935,14,3,0,1,0,18,Carrier Delay
DD006910,FL023939,6,3,61,0,1,71,NAS Delay
DD006911,FL023940,8,1,6,18,33,66,Late Aircraft Delay
DD006912,FL023948,11,0,6,4,9,30,Carrier Delay
DD006913,FL023953,40,7,12,0,2,61,Carrier Delay
DD006914,FL023954,4,14,30,0,146,194,Late Aircraft Delay
DD006915,FL023955,0,13,5,6,62,86,Late Aircraft Delay
DD006916,FL023957,27,0,0,14,7,48,Carrier Delay
DD006917,FL023962,0,1,11,1,8,21,NAS Delay
DD006918,FL023964,17,0,1,1,0,19,Carrier Delay
DD006919,FL023967,18,7,2,5,24,56,Late Aircraft Delay
DD006920,FL023968,0,20,0,1,1,22,Weather Delay
DD006921,FL023970,9,14,4,6,13,46,Weather Delay
DD006922,FL023976,7,9,73,5,53,147,NAS Delay
DD006923,FL023978,0,4,1,22,0,27,Security Delay
DD006924,FL023980,1,1,8,23,2,35,Security Delay
DD006925,FL023983,26,0,0,1,1,28,Carrier Delay
DD006926,FL023984,25,0,3,10,0,38,Carrier Delay
DD006927,FL023992,4,2,16,7,0,29,NAS Delay
DD006928,FL023994,9,0,11,0,2,22,NAS Delay
DD006929,FL023999,6,1,1,8,2,18,Security Delay
DD006930,FL024001,10,52,1,0,10,73,Weather Delay
DD006931,FL024005,67,0,8,0,5,80,Carrier Delay
DD006932,FL024009,3,0,2,16,1,22,Security Delay
DD006933,FL024011,35,15,0,9,41,100,Late Aircraft Delay
DD006934,FL024012,49,3,0,7,1,60,Carrier Delay
DD006935,FL024013,1,0,2,3,18,24,Late Aircraft Delay
DD006936,FL024015,7,1,9,62,16,95,Security Delay
DD006937,FL024020,2,0,3,14,1,20,Security Delay
DD006938,FL024021,0,21,0,2,1,24,Weather Delay
DD006939,FL024026,1,21,1,3,0,26,Weather Delay
DD006940,FL024028,6,4,23,62,6,101,Security Delay
DD006941,FL024032,230,13,3,8,37,291,Carrier Delay
DD006942,FL024035,8,64,6,13,24,115,Weather Delay
DD006943,FL024040,0,37,0,1,43,81,Late Aircraft Delay
DD006944,FL024043,25,0,0,0,1,26,Carrier Delay
DD006945,FL024046,0,43,4,51,25,123,Security Delay
DD006946,FL024055,3,0,8,16,5,32,Security Delay
DD006947,FL024056,13,5,0,0,0,18,Carrier Delay
DD006948,FL024059,6,3,18,1,6,34,NAS Delay
DD006949,FL024060,4,1,7,2,10,24,Late Aircraft Delay
DD006950,FL024066,0,0,33,0,0,33,NAS Delay
DD006951,FL024069,0,2,2,19,1,24,Security Delay
DD006952,FL024073,1,1,16,0,2,20,NAS Delay
DD006953,FL024074,6,4,0,80,4,94,Security Delay
DD006954,FL024087,2,1,0,4,34,41,Late Aircraft Delay
DD006955,FL024091,0,7,9,29,1,46,Security Delay
DD006956,FL024093,4,2,13,8,8,35,NAS Delay
DD006957,FL024094,0,0,2,8,5,15,Security Delay
DD006958,FL024097,5,5,0,12,0,22,Security Delay
DD006959,FL024100,13,1,3,4,7,28,Carrier Delay
DD006960,FL024105,0,20,27,0,14,61,NAS Delay
DD006961,FL024107,0,34,1,1,0,36,Weather Delay
DD006962,FL024110,0,4,14,14,36,68,Late Aircraft Delay
DD006963,FL024116,27,0,0,0,3,30,Carrier Delay
DD006964,FL024121,11,12,1,0,0,24,Weather Delay
DD006965,FL024123,2,1,4,13,4,24,Security Delay
DD006966,FL024128,0,0,22,2,0,24,NAS Delay
DD006967,FL024130,22,2,53,1,56,134,Late Aircraft Delay
DD006968,FL024132,21,43,3,9,4,80,Weather Delay
DD006969,FL024135,3,1,16,1,0,21,NAS Delay
DD006970,FL024139,13,0,13,0,0,26,Carrier Delay
DD006971,FL024141,37,0,1,0,3,41,Carrier Delay
DD006972,FL024142,1,0,1,23,4,29,Security Delay
DD006973,FL024143,20,24,29,1,19,93,NAS Delay
DD006974,FL024146,0,2,30,0,9,41,NAS Delay
DD006975,FL024149,18,4,2,6,7,37,Carrier Delay
DD006976,FL024155,1,6,0,12,0,19,Security Delay
DD006977,FL024160,20,0,1,4,128,153,Late Aircraft Delay
DD006978,FL024162,12,19,6,5,0,42,Weather Delay
DD006979,FL024164,1,11,0,7,0,19,Weather Delay
DD006980,FL024165,1,0,2,0,12,15,Late Aircraft Delay
DD006981,FL024168,0,0,0,0,48,48,Late Aircraft Delay
DD006982,FL024169,2,0,11,7,4,24,NAS Delay
DD006983,FL024172,0,9,9,11,2,31,Security Delay
DD006984,FL024174,2,13,1,0,2,18,Weather Delay
DD006985,FL024177,0,54,2,1,22,79,Weather Delay
DD006986,FL024180,0,0,17,2,3,22,NAS Delay
DD006987,FL024183,5,0,0,13,3,21,Security Delay
DD006988,FL024184,100,4,0,0,0,104,Carrier Delay
DD006989,FL024187,43,2,5,3,2,55,Carrier Delay
DD006990,FL024194,3,20,2,1,2,28,Weather Delay
DD006991,FL024197,0,24,2,0,2,28,Weather Delay
DD006992,FL024198,5,21,8,9,0,43,Weather Delay
DD006993,FL024201,3,2,9,7,1,22,NAS Delay
DD006994,FL024204,0,16,0,0,2,18,Weather Delay
DD006995,FL024207,22,42,36,82,71,253,Security Delay
DD006996,FL024218,0,0,14,10,0,24,NAS Delay
DD006997,FL024221,16,9,55,8,108,196,Late Aircraft Delay
DD006998,FL024224,12,1,15,0,0,28,NAS Delay
DD006999,FL024225,0,0,0,30,19,49,Security Delay
DD007000,FL024226,61,5,39,0,0,105,Carrier Delay
DD007001,FL024229,6,12,22,0,0,40,NAS Delay
DD007002,FL024231,1,12,6,1,4,24,Weather Delay
DD007003,FL024232,23,0,0,0,0,23,Carrier Delay
DD007004,FL024234,4,2,6,0,3,15,NAS Delay
DD007005,FL024238,0,1,18,34,2,55,Security Delay
DD007006,FL024239,7,5,3,2,0,17,Carrier Delay
DD007007,FL024248,107,0,1,11,3,122,Carrier Delay
DD007008,FL024250,13,3,6,22,2,46,Security Delay
DD007009,FL024262,2,2,0,14,0,18,Security Delay
DD007010,FL024265,1,0,2,12,0,15,Security Delay
DD007011,FL024270,9,1,0,7,0,17,Carrier Delay
DD007012,FL024271,3,19,73,68,9,172,NAS Delay
DD007013,FL024275,6,3,2,5,0,16,Carrier Delay
DD007014,FL024284,48,0,0,2,0,50,Carrier Delay
DD007015,FL024287,30,26,13,16,9,94,Carrier Delay
DD007016,FL024293,0,0,27,0,0,27,NAS Delay
DD007017,FL024295,4,0,16,0,4,24,NAS Delay
DD007018,FL024296,20,0,3,8,4,35,Carrier Delay
DD007019,FL024297,1,11,9,3,1,25,Weather Delay
DD007020,FL024300,0,0,2,19,0,21,Security Delay
DD007021,FL024307,1,0,12,4,0,17,NAS Delay
DD007022,FL024310,0,16,0,4,0,20,Weather Delay
DD007023,FL024311,0,1,5,4,99,109,Late Aircraft Delay
DD007024,FL024313,3,3,23,26,6,61,Security Delay
DD007025,FL024315,15,11,28,30,8,92,Security Delay
DD007026,FL024325,3,24,3,15,4,49,Weather Delay
DD007027,FL024330,0,0,0,4,22,26,Late Aircraft Delay
DD007028,FL024331,0,2,83,0,2,87,NAS Delay
DD007029,FL024332,10,8,0,2,4,24,Carrier Delay
DD007030,FL024338,1,0,0,0,17,18,Late Aircraft Delay
DD007031,FL024339,47,33,3,9,21,113,Carrier Delay
DD007032,FL024343,6,15,2,11,2,36,Weather Delay
DD007033,FL024344,0,0,23,0,0,23,NAS Delay
DD007034,FL024345,6,2,129,17,2,156,NAS Delay
DD007035,FL024353,0,9,8,0,4,21,Weather Delay
DD007036,FL024356,5,2,3,1,9,20,Late Aircraft Delay
DD007037,FL024359,43,13,70,1,3,130,NAS Delay
DD007038,FL024366,7,9,0,0,0,16,Weather Delay
DD007039,FL024373,1,7,1,16,0,25,Security Delay
DD007040,FL024384,2,2,6,0,25,35,Late Aircraft Delay
DD007041,FL024385,8,3,18,5,1,35,NAS Delay
DD007042,FL024392,2,5,0,13,14,34,Late Aircraft Delay
DD007043,FL024393,17,0,2,0,4,23,Carrier Delay
DD007044,FL024395,5,2,0,11,0,18,Security Delay
DD007045,FL024398,12,0,1,2,39,54,Late Aircraft Delay
DD007046,FL024403,0,0,0,0,17,17,Late Aircraft Delay
DD007047,FL024412,81,1,13,3,2,100,Carrier Delay
DD007048,FL024413,2,3,5,13,4,27,Security Delay
DD007049,FL024414,0,4,1,0,28,33,Late Aircraft Delay
DD007050,FL024422,8,101,31,2,1,143,Weather Delay
DD007051,FL024423,4,26,0,64,1,95,Security Delay
DD007052,FL024427,13,0,0,7,0,20,Carrier Delay
DD007053,FL024428,11,0,2,2,7,22,Carrier Delay
DD007054,FL024431,16,6,3,17,1,43,Security Delay
DD007055,FL024435,0,0,0,5,14,19,Late Aircraft Delay
DD007056,FL024438,0,1,8,2,11,22,Late Aircraft Delay
DD007057,FL024439,4,32,0,0,0,36,Weather Delay
DD007058,FL024440,12,0,2,1,3,18,Carrier Delay
DD007059,FL024441,4,9,0,1,9,23,Late Aircraft Delay
DD007060,FL024446,14,0,0,0,7,21,Carrier Delay
